CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.54553;16.9163;4.47097;62.2226;51.9711;2.01812;558.861;506.686;19.9998
01:00;3.96144;31.2343;10.9806;107.878;79.2445;2.43322;786.1;713.691;34.9748
02:00;4.11577;25.3195;11.8503;98.1589;74.3988;1.69344;709.159;761.153;27.9115
03:00;3.74906;19.0615;10.0651;82.8928;67.5866;1.41769;649.767;730.861;21.2295
04:00;3.3372;16.0149;8.46392;58.3436;48.3716;0.961059;548.044;677.561;17.4993
05:00;3.77633;24.8882;9.84417;59.492;46.0375;1.33837;775.81;675.744;26.9397
06:00;3.33369;16.0842;7.92158;33.6789;27.9611;0.778336;402.931;623.731;17.2777
07:00;2.92162;15.9587;7.97773;30.3269;24.6966;0.690124;422.094;612.075;17.0123
08:00;3.12163;19.7906;9.32177;44.5521;31.0444;1.16342;888.26;647.771;21.5688
09:00;3.18222;28.7594;14.4238;53.0384;33.7398;3.0633;755.446;643.939;33.4598
10:00;3.09933;24.0807;12.8234;46.1461;34.6736;2.72454;661.302;637.957;28.2513
11:00;2.82965;26.7988;17.9328;58.6354;40.3124;5.34865;719.521;646.676;34.9958
12:00;2.87285;21.1784;16.5718;54.0183;40.7118;3.29385;917.88;692.905;26.2339
13:00;2.51127;14.8085;11.1431;52.8753;43.0037;2.00255;436.726;650.52;17.8852
14:00;2.26989;13.9884;9.99121;50.2839;41.5691;1.37581;405.777;650.876;16.1014
15:00;2.04498;12.8843;9.01513;50.2149;41.5993;1.27424;400.508;648.178;14.8471
16:00;1.86883;12.075;8.51712;46.9859;38.9214;1.0678;382.999;585.02;13.7026
17:00;1.76607;15.537;11.104;62.1144;49.5966;0.886191;486.232;551.368;16.8947
18:00;1.68561;14.5852;7.26692;62.275;50.9122;0.558178;424.817;521.807;15.4404
19:00;1.62729;14.101;7.17013;59.9875;49.5799;1.05001;457.635;489.072;15.707
20:00;1.56897;12.0142;5.63028;52.1806;43.7827;0.706432;428.026;427.84;13.0985
21:00;1.50109;12.291;4.06162;47.5417;38.8051;0.869142;506.729;436.59;13.6242
22:00;1.47879;15.4859;4.65569;53.9083;43.2812;1.46142;634.583;465.191;17.7238
23:00;1.51222;15.7154;4.11778;67.1604;55.6866;1.21902;556.602;484.703;17.5863
