CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;60;60;178;137;31;1630;108
01:00;40;43;89;68;4;920;46
02:00;36;41;82;63;2;870;40
03:00;33;39;71;54;2;780;36
04:00;26;32;62;47;2;710;29
05:00;28;32;58;45;2;710;31
06:00;33;34;50;38;7;670;44
07:00;39;34;46;35;12;650;58
08:00;41;32;44;33;17;660;68
09:00;43;36;48;36;22;690;77
10:00;41;37;54;40;24;710;78
11:00;40;31;53;39;24;700;77
12:00;40;37;72;53;26;810;80
13:00;45;44;76;57;30;840;91
14:00;47;45;72;55;31;790;95
15:00;48;42;74;56;25;890;86
16:00;65;43;92;70;32;1190;114
17:00;71;43;108;82;37;1420;128
18:00;70;45;118;90;32;;119
19:00;68;49;129;100;30;1430;114
20:00;68;49;142;110;43;1580;134
21:00;67;56;145;112;37;1520;123
22:00;62;55;138;107;26;1370;102
23:00;61;58;161;125;25;1500;101
