CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0;14;4;16;5;340;22
01:00;0;14;4;16;4;300;21
02:00;0;18;4;24;4;280;24
03:00;0;17;4;20;4;280;23
04:00;0;;;25;;;
05:00;0;24;4;25;9;340;39
06:00;0.2;37;5;32;26;530;77
07:00;1.1;34;6;34;15;380;57
08:00;0.9;28;5;21;7;340;40
09:00;0.2;27;4;27;8;420;39
10:00;0.9;24;5;17;8;330;36
11:00;0;24;7;19;15;310;48
12:00;0;19;7;9;9;240;34
13:00;0;29;4;13;13;330;49
14:00;0;26;6;10;17;310;51
15:00;0;23;6;6;11;260;40
16:00;0;25;4;13;11;290;43
17:00;0;23;4;7;10;260;39
18:00;0;22;5;7;9;230;36
19:00;0;31;5;7;10;320;47
20:00;0;39;5;13;12;350;58
21:00;0;42;5;27;14;380;64
22:00;0;39;5;31;14;380;61
23:00;0;22;4;28;6;;31
