CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.8;30;8;66;48;7;1080;40
01:00;2.4;19;12;27;18;6;1000;28
02:00;2.5;21;11;30;18;8;840;32
03:00;2.3;18;11;33;19;6;860;27
04:00;2.2;12;9;26;14;3;620;17
05:00;2;18;9;29;17;7;910;28
06:00;2;15;10;25;14;4;1030;22
07:00;1.8;9;6;16;9;1;690;10
08:00;2;13;8;19;11;3;1020;18
09:00;2;17;9;40;24;5;1360;25
10:00;2.1;16;9;17;10;4;650;20
11:00;2.3;11;7;12;7;1;550;13
12:00;2.5;12;5;18;12;2;580;14
13:00;2.7;12;4;20;14;3;590;16
14:00;2.7;11;5;22;17;2;610;13
15:00;2.7;11;6;26;19;1;620;14
16:00;3.1;16;5;34;25;1;650;17
17:00;3.1;18;6;46;34;1;;19
18:00;4;27;6;55;39;7;900;37
19:00;4.6;30;6;54;38;9;1000;43
20:00;4.1;31;8;52;38;11;1060;47
21:00;4.3;28;9;54;41;8;1010;40
22:00;4.4;27;7;51;38;8;1020;39
23:00;4.3;29;7;61;45;9;1060;43
