CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.6;20;6;40;29;4;480;26
01:00;2.3;12;6;30;24;10;540;27
02:00;1.9;12;6;28;22;8;530;23
03:00;1.7;11;5;25;19;8;520;23
04:00;2.6;11;5;22;18;9;510;25
05:00;2.7;11;5;22;17;11;510;27
06:00;;12;5;22;17;16;540;36
07:00;;12;5;22;17;26;580;52
08:00;;12;5;25;20;29;590;56
09:00;;11;5;26;20;22;570;43
10:00;;11;6;22;18;17;530;36
11:00;;10;6;21;16;15;520;34
12:00;1.8;11;5;25;19;15;520;33
13:00;1.6;12;6;27;21;16;530;36
14:00;1.9;12;8;23;18;14;510;33
15:00;1.9;14;8;33;22;21;540;47
16:00;2.4;17;7;39;24;42;610;81
17:00;2.6;15;6;47;29;39;680;73
18:00;2.8;14;6;47;31;33;660;64
19:00;2.6;18;8;50;34;24;780;54
20:00;2.5;21;6;36;25;8;530;33
21:00;1.8;19;6;41;31;9;560;32
22:00;1.8;19;6;39;30;7;550;28
23:00;1.6;18;6;40;30;4;510;24
