CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;27;1;34;22;1;230;29
01:00;23;2;38;25;1;270;25
02:00;17;2;;;2;;20
03:00;;;;;;;
04:00;;;;;;;
05:00;;;;;;;
06:00;;;;;;;
07:00;;;;;;;
08:00;;;;;;;
09:00;;;;;;;
10:00;;;;;;;
11:00;;;;;;;
12:00;;;;;;;
13:00;;;;;;;
14:00;;;;;;;
15:00;;;;;;;
16:00;;;;;;;
17:00;;;10;4;;;
18:00;22;4;11;4;4;210;28
19:00;17;4;10;4;2;160;19
20:00;12;4;20;9;1;200;12
21:00;24;4;28;15;1;240;25
22:00;23;2;23;13;1;200;24
23:00;28;1;27;17;1;220;30
