CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;24;3;35;19;10;540;39
01:00;23;3;41;21;14;550;45
02:00;19;11;62;18;3;740;24
03:00;15;6;41;19;3;710;19
04:00;18;5;49;23;4;720;23
05:00;17;3;30;13;4;350;22
06:00;13;4;35;16;4;340;19
07:00;33;8;103;45;19;1030;63
08:00;23;10;62;22;10;580;38
09:00;19;9;44;15;6;510;28
10:00;8;6;19;7;2;340;11
11:00;6;7;14;3;2;240;8
12:00;5;5;12;3;1;;8
13:00;7;6;14;3;2;260;9
14:00;10;8;21;5;2;390;14
15:00;10;9;22;5;2;340;13
16:00;14;10;26;6;2;400;17
17:00;25;6;23;5;6;340;32
18:00;32;4;21;5;7;450;42
19:00;33;4;20;6;7;490;42
20:00;47;4;24;8;9;610;60
21:00;40;5;33;14;6;580;49
22:00;26;3;37;20;5;530;32
23:00;29;3;37;20;7;590;40
