CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.8;21;5;20;5;340;28
01:00;0.5;16;5;16;2;260;18
02:00;0.5;9;3;11;3;170;12
03:00;0.5;9;3;14;3;190;12
04:00;0.5;7;3;17;2;150;11
05:00;0.5;9;5;11;3;150;12
06:00;0.5;21;9;10;8;220;32
07:00;0.5;18;6;9;10;270;32
08:00;0.7;24;5;12;10;420;38
09:00;1.2;32;4;12;17;440;57
10:00;1;28;5;9;14;380;49
11:00;0.5;27;;10;16;350;51
12:00;0.5;28;7;8;14;380;49
13:00;0.5;33;10;6;16;380;57
14:00;0.5;29;5;7;19;410;58
15:00;0.7;26;10;16;21;;57
16:00;1;25;27;26;19;370;54
17:00;0.5;23;9;20;15;380;46
18:00;0.5;26;10;22;15;470;48
19:00;0.5;29;24;12;11;430;46
20:00;0.5;31;33;10;11;390;47
21:00;0.5;35;8;14;15;520;57
22:00;0.8;29;7;12;9;470;43
23:00;0.5;28;5;13;12;560;46
