CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;24.3;47;8;81;0;1480;47
01:00;25.9;50;11;107;1;1030;51
02:00;19.5;18;11;158;3;560;22
03:00;3.5;49;8;99;35;1610;102
04:00;28.2;43;10;140;15;1870;65
05:00;38.5;24;9;183;3;720;28
06:00;6.9;23;5;114;10;580;37
07:00;1;22;4;69;10;770;37
08:00;6.6;28;3;62;20;1280;59
09:00;9.6;39;5;86;31;1260;86
10:00;15.6;23;7;93;7;730;34
11:00;2.8;12;5;83;2;530;14
12:00;0.8;18;3;44;1;730;20
13:00;2.5;14;4;46;1;690;15
14:00;1.1;17;4;29;2;690;20
15:00;1.5;14;4;36;1;700;15
16:00;1.1;15;6;33;1;650;16
17:00;1.4;10;4;32;1;550;11
18:00;0.9;18;4;28;1;690;19
19:00;4.6;29;6;36;1;820;31
20:00;6.7;12;7;53;0;490;12
21:00;0.5;31;4;45;0;890;31
22:00;16.7;20;5;65;0;720;20
23:00;5.5;37;4;59;0;;37
