CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.1;30;3;120;96;1200;177
01:00;4.6;23;3;114;97;1240;172
02:00;2;26;3;34;13;490;45
03:00;2.1;25;2;34;11;500;42
04:00;2.1;22;3;34;23;550;56
05:00;2.1;19;4;50;41;690;82
06:00;3;20;4;47;92;960;161
07:00;3.5;37;5;86;92;1140;177
08:00;3.7;43;5;71;57;840;130
09:00;2.2;37;5;46;32;610;85
10:00;1.1;33;40;61;23;390;69
11:00;0.1;17;13;50;8;290;29
12:00;0;15;9;35;5;250;24
13:00;0;23;36;45;8;270;34
14:00;0;31;77;49;11;300;48
15:00;0;20;28;68;6;310;29
16:00;0;13;7;58;3;240;18
17:00;0;21;6;51;3;260;26
18:00;0;13;5;47;1;340;15
19:00;1.4;48;5;165;25;1070;86
20:00;4.6;55;5;268;77;1340;174
21:00;6.3;44;3;197;65;1090;143
22:00;5.5;42;4;158;64;930;140
23:00;4.8;36;3;144;68;;139
