CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;75;9;115;71;64;890;174
01:00;47;3;143;105;93;1480;188
02:00;43;4;156;122;86;1940;174
03:00;40;4;149;116;102;2000;195
04:00;34;4;138;109;106;1770;195
05:00;28;4;136;107;86;1460;158
06:00;31;5;142;114;110;1640;199
07:00;30;4;147;115;176;1700;299
08:00;42;6;170;128;170;1940;301
09:00;66;24;109;74;110;1410;234
10:00;45;24;64;38;28;570;88
11:00;31;20;59;36;15;410;53
12:00;24;16;46;26;10;250;39
13:00;22;12;37;19;9;220;35
14:00;22;10;32;15;7;180;34
15:00;33;8;31;14;12;250;51
16:00;33;8;30;14;12;260;51
17:00;51;7;33;14;18;290;77
18:00;70;10;45;21;18;480;98
19:00;104;11;89;39;102;1030;260
20:00;109;10;145;73;167;1480;365
21:00;86;19;121;84;44;960;152
22:00;82;20;120;81;35;950;135
23:00;73;17;87;60;25;760;111
