CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;20;7;26;2;820;23
01:00;2.8;40;6;63;4;1140;47
02:00;23.8;40;5;123;11;1340;57
03:00;22.1;34;4;146;6;1610;43
04:00;7.8;21;3;84;3;1110;27
05:00;2.4;29;4;75;7;1000;40
06:00;8;29;3;83;7;800;40
07:00;7.2;28;2;79;7;780;40
08:00;8.4;27;2;79;8;;39
09:00;5.1;20;3;85;4;460;25
10:00;3.3;16;3;63;4;290;22
11:00;1.2;15;2;34;2;390;18
12:00;0.8;14;2;30;2;390;19
13:00;1;13;4;47;2;380;17
14:00;1;12;2;42;2;320;16
15:00;0.5;9;3;27;2;300;11
16:00;0.4;10;4;24;1;340;12
17:00;0.7;14;2;38;1;420;16
18:00;1.4;10;3;42;1;380;12
19:00;0.9;10;3;44;1;480;12
20:00;0.7;12;5;43;1;650;13
21:00;0.7;19;6;51;1;770;20
22:00;1;12;8;46;3;920;15
23:00;0.7;11;7;32;0;810;11
