CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;38;13;92;29;4;660;44
01:00;48;16;108;35;9;1290;62
02:00;20;1;39;19;7;590;30
03:00;12;1;41;20;5;510;21
04:00;15;2;30;14;5;440;22
05:00;14;2;26;12;4;400;20
06:00;17;2;26;12;8;460;30
07:00;22;1;27;12;11;510;39
08:00;27;4;66;16;10;860;42
09:00;16;7;63;15;5;690;23
10:00;21;11;69;17;6;780;30
11:00;15;14;54;9;4;600;21
12:00;18;18;56;9;5;650;25
13:00;10;12;29;3;3;;13
14:00;10;12;26;3;2;290;14
15:00;11;11;40;14;2;330;14
16:00;13;12;35;9;3;450;17
17:00;10;12;30;4;2;300;14
18:00;10;9;27;4;2;480;13
19:00;21;18;41;13;2;850;24
20:00;18;10;44;13;2;580;21
21:00;36;11;127;43;4;1130;42
22:00;48;15;152;45;5;1500;56
23:00;69;21;104;39;12;1370;88
