CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.7;37;6;12;3;350;41
01:00;0.4;26;6;21;2;270;28
02:00;0.4;10;3;11;1;220;10
03:00;0.4;10;2;9;0;240;10
04:00;0.4;16;3;13;1;310;16
05:00;0.4;14;4;10;1;310;16
06:00;0.4;25;12;7;8;400;37
07:00;0.4;42;9;12;27;640;83
08:00;1;30;6;20;19;480;59
09:00;0.7;18;11;28;12;360;36
10:00;0.4;18;12;26;11;370;34
11:00;0.4;16;12;20;11;360;33
12:00;0.4;19;14;27;12;;37
13:00;0.4;15;4;33;9;290;28
14:00;0.4;18;5;24;11;330;36
15:00;0.4;16;3;23;9;310;30
16:00;0.4;16;5;18;9;320;30
17:00;0.4;19;2;20;9;380;33
18:00;0.4;25;4;17;11;420;42
19:00;0.4;29;3;12;9;420;43
20:00;0.4;26;2;12;7;440;38
21:00;0.4;28;3;10;9;400;42
22:00;0.4;30;4;19;6;420;39
23:00;0.4;44;7;19;9;480;58
