CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.9;35;38;42;4;610;40
01:00;1.9;19;20;28;1;450;20
02:00;1.9;21;20;42;1;460;23
03:00;1.9;19;19;30;1;460;20
04:00;1.9;21;24;31;1;400;23
05:00;1.5;25;34;41;2;410;28
06:00;1.2;31;32;20;11;490;47
07:00;1.9;32;24;16;17;;58
08:00;1.9;26;20;34;11;650;43
09:00;1.9;29;22;36;18;680;56
10:00;1.9;25;21;28;21;720;58
11:00;1.9;18;14;40;14;630;40
12:00;1.5;18;10;22;15;590;40
13:00;1.7;25;11;14;16;570;50
14:00;1.9;30;14;19;23;720;64
15:00;1.9;25;14;22;16;600;49
16:00;1.9;29;11;21;16;590;54
17:00;1.9;38;13;28;22;730;72
18:00;1.9;39;16;25;16;680;63
19:00;1.9;25;13;31;8;490;38
20:00;1.9;26;16;48;5;490;34
21:00;1.9;29;21;30;7;520;39
22:00;1.9;35;21;29;8;580;47
23:00;1.9;40;30;27;9;720;53
