CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;7.3;41;27;144;98;5;1030;48
01:00;5;23;27;89;64;1;710;25
02:00;4.9;22;25;86;63;1;650;23
03:00;4.5;24;35;86;61;1;;25
04:00;4.2;28;35;89;61;2;970;31
05:00;4.2;38;35;93;64;8;880;50
06:00;4.7;54;31;97;67;20;960;84
07:00;4.8;41;30;93;62;9;950;54
08:00;4.5;50;26;116;67;15;890;73
09:00;6;37;29;111;66;9;1040;51
10:00;5;29;32;106;70;10;990;44
11:00;4.7;21;36;96;69;7;800;32
12:00;4.4;25;36;97;67;10;740;41
13:00;4.2;23;38;92;63;8;820;35
14:00;4.4;21;33;91;66;5;550;28
15:00;4.4;20;34;93;66;3;540;24
16:00;5.2;23;45;142;105;3;750;27
17:00;11.8;23;27;117;83;2;810;27
18:00;5.7;23;18;103;72;1;780;25
19:00;5.2;32;24;110;72;3;950;36
20:00;5.3;45;35;114;76;6;1070;54
21:00;6.2;57;34;132;89;9;1200;69
22:00;8.1;50;31;142;96;7;1120;60
23:00;7.5;33;26;134;96;2;950;37
