CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;24;12;34;25;3;720;29
01:00;19;9;25;19;2;350;22
02:00;15;8;15;10;1;320;18
03:00;13;6;11;6;1;170;14
04:00;12;6;18;10;2;280;16
05:00;15;8;12;6;1;240;17
06:00;14;7;6;3;4;320;21
07:00;25;5;8;4;8;380;38
08:00;29;3;7;4;13;230;50
09:00;38;6;11;7;20;400;69
10:00;43;8;19;12;20;330;75
11:00;34;8;15;9;14;330;56
12:00;26;6;12;8;12;310;45
13:00;37;9;21;13;16;480;63
14:00;42;7;23;15;19;340;72
15:00;48;8;29;19;23;;83
16:00;45;10;26;18;18;390;73
17:00;42;11;24;17;12;330;61
18:00;44;12;30;21;11;540;61
19:00;41;13;31;22;13;440;62
20:00;33;13;25;17;8;430;46
21:00;36;15;26;18;9;420;50
22:00;39;12;27;19;7;430;50
23:00;31;12;30;21;6;510;41
