CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.9;23;22;28;2;500;26
01:00;0.8;13;20;26;1;990;15
02:00;1.7;13;12;28;1;850;15
03:00;1.3;12;13;18;2;1400;16
04:00;1.9;11;17;20;1;1770;12
05:00;1;9;13;24;1;1720;10
06:00;0.8;6;10;23;0;870;5
07:00;0.8;11;9;13;0;340;11
08:00;0.8;16;9;9;1;;17
09:00;0.8;13;9;20;1;310;15
10:00;0.8;11;10;15;1;520;12
11:00;0.8;19;11;12;4;800;24
12:00;1.7;15;9;14;2;500;18
13:00;1.3;23;9;15;3;520;28
14:00;1;30;7;22;14;630;50
15:00;1.7;34;8;16;23;710;68
16:00;1.9;52;7;19;49;1100;127
17:00;2.6;51;9;21;32;990;99
18:00;3.2;41;16;37;20;880;71
19:00;2.6;40;29;50;13;730;59
20:00;3.8;26;15;56;7;610;35
21:00;2.2;24;12;46;6;480;32
22:00;1.9;22;16;43;6;510;32
23:00;1.9;22;18;29;5;410;30
