CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;40;12;118;88;76;1450;156
01:00;37;10;109;82;59;1290;126
02:00;18;3;78;44;3;380;21
03:00;18;4;69;41;3;360;21
04:00;19;4;74;44;6;400;28
05:00;21;4;56;39;11;420;38
06:00;24;4;49;33;30;560;70
07:00;27;4;48;34;71;970;134
08:00;33;4;45;32;73;880;144
09:00;35;6;45;30;84;940;163
10:00;38;10;55;34;88;880;172
11:00;39;28;56;33;68;990;142
12:00;44;31;64;36;70;920;150
13:00;43;26;64;37;48;730;117
14:00;47;21;66;42;50;770;123
15:00;43;18;69;42;38;780;101
16:00;48;16;70;44;38;800;107
17:00;50;16;74;45;49;860;125
18:00;36;10;96;66;23;820;70
19:00;24;7;120;77;33;900;75
20:00;21;6;129;83;58;1030;110
21:00;20;6;122;82;68;1040;124
22:00;18;6;124;86;74;;131
23:00;28;8;150;110;93;1660;170
