CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;32.6;89;44;343;257;129;3310;286
01:00;28.8;106;104;377;276;77;3270;223
02:00;27.9;101;122;377;281;49;3020;176
03:00;27.8;99;135;380;282;45;2980;167
04:00;28.8;99;142;422;317;56;3280;184
05:00;34.5;102;170;489;375;59;3840;192
06:00;37.5;101;170;483;375;69;4070;205
07:00;36.7;100;153;459;356;82;4120;225
08:00;34.4;99;136;418;326;76;3620;215
09:00;31.2;94;131;387;301;70;3190;201
10:00;29.5;99;131;389;299;90;3100;235
11:00;29.4;99;140;372;286;92;2820;239
12:00;24.7;89;144;312;239;62;1850;183
13:00;18.9;79;124;251;185;42;1080;143
14:00;12.3;62;89;173;116;27;740;103
15:00;8.2;66;74;157;104;27;690;107
16:00;7.3;70;61;127;82;28;650;113
17:00;7.7;102;55;255;122;77;1040;220
18:00;11.8;103;34;264;155;95;1800;248
19:00;15.2;114;46;248;160;154;2170;349
20:00;16.6;110;44;291;202;165;2570;362
21:00;20.2;109;31;313;214;202;2740;417
22:00;24;105;42;387;278;193;3500;401
23:00;30.9;102;40;407;300;207;4140;417
