CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.1;15;7;57;41;6;990;25
01:00;3.5;11;7;48;37;1;540;13
02:00;4.1;13;7;50;37;7;640;23
03:00;3.5;16;8;55;39;8;1100;28
04:00;3.2;11;7;42;32;2;520;13
05:00;3.3;12;6;44;32;2;500;15
06:00;3.2;14;6;44;33;2;490;17
07:00;3;17;6;44;33;4;480;22
08:00;4.6;21;8;68;44;22;930;55
09:00;4.4;20;9;73;46;21;1020;52
10:00;3.7;16;8;45;31;9;510;28
11:00;3.3;14;8;44;31;6;460;23
12:00;4.9;17;9;79;56;9;560;31
13:00;3.8;20;;60;40;13;750;39
14:00;3.3;19;9;56;39;7;600;28
15:00;3;21;10;52;36;5;630;29
16:00;3.1;18;6;49;35;3;450;22
17:00;3.7;18;6;49;36;2;460;21
18:00;4;17;5;51;37;3;670;21
19:00;4.3;16;7;52;38;3;890;20
20:00;4.3;19;9;66;46;7;890;29
21:00;4.8;18;8;68;48;9;780;31
22:00;4.7;16;8;70;50;5;970;23
23:00;2.8;15;11;56;40;3;1060;20
