CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.6;31;3;10;4;13;390;51
01:00;0.6;29;4;11;3;7;350;40
02:00;0.6;32;3;30;16;10;580;48
03:00;0.6;33;4;29;15;18;460;61
04:00;0.6;26;3;22;12;3;300;31
05:00;1.2;18;3;37;24;14;390;41
06:00;1.4;15;3;45;28;6;350;26
07:00;0.8;21;4;35;20;40;460;82
08:00;0.6;33;3;31;12;17;440;60
09:00;0.6;32;3;29;9;15;420;56
10:00;0.6;23;2;15;3;9;;37
11:00;0.6;22;2;12;3;9;;36
12:00;0.6;26;3;12;3;13;430;47
13:00;0.6;25;3;17;3;12;490;44
14:00;0.6;31;2;33;4;17;470;58
15:00;0.6;38;4;31;4;24;510;76
16:00;0.6;39;6;42;5;32;570;89
17:00;0.6;47;9;50;5;31;530;94
18:00;0.6;44;5;25;6;34;610;98
19:00;0.6;30;5;31;3;17;440;57
20:00;0.6;39;4;19;3;35;390;94
21:00;0.6;21;3;9;3;4;360;28
22:00;0.6;27;4;11;3;5;400;35
23:00;0.6;41;3;15;3;4;320;47
