CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;13;4;34;17;3;360;17
01:00;11;3;37;19;2;310;13
02:00;9;2;38;18;3;300;13
03:00;9;2;41;20;2;310;12
04:00;12;2;43;20;3;310;16
05:00;14;2;43;22;5;290;22
06:00;17;2;45;22;8;320;28
07:00;19;2;50;24;11;360;36
08:00;19;2;50;24;12;400;38
09:00;19;3;64;32;12;500;36
10:00;12;3;44;23;5;240;19
11:00;10;2;41;20;5;230;18
12:00;8;3;29;14;4;320;13
13:00;11;9;43;18;4;600;17
14:00;11;10;35;16;4;580;17
15:00;5;5;26;12;3;340;8
16:00;6;4;28;11;3;360;10
17:00;13;9;36;13;4;630;19
18:00;6;4;24;7;1;400;7
19:00;13;4;32;12;2;450;16
20:00;17;6;43;16;2;710;20
21:00;27;8;43;17;2;;30
22:00;13;11;45;19;2;690;16
23:00;9;7;24;10;2;390;11
