CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;70;6;65;37;98;1060;219
01:00;1.2;51;4;85;47;88;1150;186
02:00;1.5;42;3;89;62;11;890;59
03:00;2;35;3;77;55;6;780;44
04:00;1.8;39;2;74;52;25;860;77
05:00;1.5;33;2;77;55;10;780;47
06:00;1.5;44;3;82;55;32;880;94
07:00;1.5;56;5;85;56;77;1110;173
08:00;1.5;59;10;85;59;58;1090;148
09:00;1.5;57;17;83;56;44;920;125
10:00;1.5;53;21;75;49;31;790;101
11:00;1.5;47;23;68;44;21;690;79
12:00;1;42;40;51;33;15;500;64
13:00;1.2;33;21;40;25;11;410;48
14:00;0.7;35;27;37;24;11;400;53
15:00;0.5;30;16;31;19;9;400;43
16:00;0.5;34;20;25;14;10;360;49
17:00;0.5;38;12;22;12;14;380;58
18:00;0.5;44;15;21;11;15;390;66
19:00;0.5;44;7;25;13;12;420;61
20:00;0.5;85;6;45;20;21;610;118
21:00;0.5;78;7;87;43;45;890;146
22:00;0.5;73;8;104;59;38;1220;131
23:00;1;74;6;80;44;89;1090;209
