CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.3382;12.4177;6.62335;40.5562;30.9163;1.23644;475.57;1099.67;14.314
01:00;1.54548;12.6365;4.24265;59.8517;49.9538;1.04445;549.497;514.594;14.2289
02:00;1.50093;10.9083;3.98995;55.2529;46.3492;0.83282;468.774;520.088;12.183
03:00;1.44126;12.2824;4.90026;51.854;42.6464;0.987375;585.219;536.036;13.802
04:00;1.41075;15.1739;4.99336;57.0357;46.9475;1.1801;499.054;544.915;16.9765
05:00;1.39271;14.0078;4.74362;55.9995;46.1901;1.21087;484.125;542.089;15.8604
06:00;1.49872;15.3723;5.15666;62.0058;49.0883;1.54926;618.695;540.103;17.7528
07:00;1.41588;16.1326;4.20349;69.2425;51.7858;1.7242;545.711;538.742;18.7768
08:00;1.4094;19.5093;5.05026;68.149;53.9212;2.76643;519.289;533.795;23.7488
09:00;1.43586;19.3064;5.03474;69.2186;55.5019;2.77013;688.681;551.193;23.5544
10:00;1.42047;16.1024;5.47659;61.3913;51.003;2.37207;500.194;555.121;19.7468
11:00;1.38294;16.7889;5.57708;61.9402;51.0559;2.78867;554.021;551.221;21.0586
12:00;1.60353;19.2167;7.41692;68.2506;53.7058;4.9013;547.922;557.33;26.7368
13:00;2.04363;21.3375;6.85314;66.4871;51.7442;6.77745;559.477;566.749;31.7275
14:00;1.48106;13.0946;6.82507;52.8933;42.429;2.73381;712.651;578.493;17.2879
15:00;1.78173;16.8737;7.05264;48.325;39.58;2.66376;900.1;622.792;20.9699
16:00;1.75986;17.118;7.95926;55.9316;45.3886;1.87134;768.351;653.925;19.9998
17:00;1.77822;17.9437;6.66399;48.0218;40.3167;1.72272;791.42;666.767;20.5892
18:00;1.94751;17.7079;6.52212;51.1709;42.7745;2.17934;802;704.493;21.0488
19:00;2.75238;20.9443;9.38827;43.9829;36.2554;5.2319;796.88;734.85;28.9646
20:00;3.17898;13.906;9.37719;39.4663;32.9272;2.13486;1280.95;826.479;17.1862
21:00;2.94597;13.2451;8.8644;43.431;35.6176;1.79276;2969.12;1127.68;15.9967
22:00;2.79801;12.5438;7.45238;41.6231;33.4729;1.69344;912.65;1152.68;15.1488
23:00;2.54799;12.7092;7.14944;43.8075;33.1726;1.61487;768.786;1136.27;15.1807
