CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.1;19;5;29;0;560;19
01:00;3.1;20;4;32;2;560;23
02:00;3.1;19;6;48;2;580;21
03:00;2.1;;;37;;;
04:00;2.1;21;7;53;2;580;24
05:00;2.1;21;5;86;6;650;31
06:00;3.7;18;6;35;4;560;24
07:00;3.7;12;5;44;2;460;13
08:00;2.6;20;6;48;3;560;24
09:00;4.2;8;3;47;1;430;10
10:00;1;10;5;55;3;570;14
11:00;2.6;17;12;57;6;870;25
12:00;5.8;10;8;43;2;520;13
13:00;2.6;6;4;31;0;270;7
14:00;0;19;9;32;5;;25
15:00;1.6;9;4;42;1;470;10
16:00;0.5;14;3;51;2;440;16
17:00;0.5;24;4;42;6;570;33
18:00;1.6;29;3;19;8;760;40
19:00;2.1;28;2;19;6;700;36
20:00;2.1;28;5;19;4;570;32
21:00;2.1;28;6;34;1;580;29
22:00;2.1;24;6;80;0;560;23
23:00;2.1;29;4;54;2;610;31
