CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;20.6777;61.0683;9.788;309.124;214.837;227.018;3401.81;2065.05;408
01:00;6.85252;43.5835;20.5635;132.636;98.8051;14.9692;1262.94;1100.11;66.5
02:00;7.23513;40.8537;20.0583;134.842;100.403;17.7188;1213.28;1129;67.9
03:00;7.3715;35.8507;14.3062;137.533;103.22;16.1556;1318.65;1169.15;60.5
04:00;7.31739;34.3623;13.1094;138.829;104.45;18.8415;1327.59;1201.79;63.2
05:00;7.13285;37.1366;16.5927;141.594;105.385;20.9579;1421.71;1248.23;69.2
06:00;7.37538;45.463;23.3848;143.247;106.509;44.6925;1513.58;1304.86;113.8
07:00;7.25136;42.9713;22.0578;145.316;106.79;55.3045;1564.73;1353.85;127.5
08:00;8.12805;38.7409;13.5598;153.547;108.87;66.0778;1510.89;1391.67;139.7
09:00;6.93478;53.6761;35.9683;154.985;110.339;83.5916;1599.27;1433.71;181.4
10:00;5.48743;61.2909;33.866;138.685;93.1146;55.8521;1467.95;1465.55;146.6
11:00;4.61155;58.8125;34.9201;132.517;81.1432;35.7196;1250.6;1457.04;113.4
12:00;2.74029;50.5771;32.5152;90.6339;55.1719;18.4466;982.325;1413.88;78.8
13:00;1.80046;31.9078;11.8437;61.3196;34.8621;9.72729;673.357;1320.34;46.8
14:00;1.59347;38.6176;18.7978;54.9645;32.059;11.09;635.029;1210.52;55.6
15:00;1.42056;40.2447;14.0251;48.0532;26.2255;12.6103;658.691;1097.26;59.5
16:00;1.52934;40.9154;11.2216;51.5738;27.8989;10.091;650.471;989.712;56.3
17:00;2.28021;57.1195;9.89526;67.0473;34.0408;19.8446;754.651;884.134;87.4
18:00;4.65701;106.147;12.6034;134.404;59.4288;83.9103;1306.24;863.921;234.4
19:00;5.07993;99.8395;14.577;139.606;64.1786;59.6433;1293.65;869.302;191
20:00;7.27121;92.3479;9.76877;170.002;85.2387;121.253;1641.16;951.656;277.6
21:00;11.3966;84.9144;8.16801;191.138;106.088;168.576;2015.09;1119.37;342.5
22:00;16.7667;82.3956;8.34555;230.425;137.879;195.159;2480.38;1350.04;380.6
23:00;21.7241;79.3034;9.36192;296.132;186.596;274.652;3627.45;1721.14;499
