CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;1.33632;23.0485;5.68994;40.4165;30.9814;4.25296;512.915;451.096;29.5792
00:00;1.63937;21.069;6.20479;41.8346;32.3017;2.99592;488.45;462.913;25.6693
01:00;2.10081;22.4698;6.52435;45.4911;35.6085;3.64228;516.601;480.891;28.0579
03:00;2.63674;22.7068;7.38835;53.5494;41.7209;3.22834;594.721;505.751;27.6625
04:00;2.4587;19.0774;8.20278;54.3311;42.9223;1.65886;582.851;520.725;21.6254
05:00;1.87911;19.3447;8.87371;53.9716;42.1967;1.98238;594.663;538.233;22.389
06:00;2.29996;25.6262;8.28859;60.9378;46.2802;5.30702;650.45;561.565;33.773
07:00;2.96379;26.8102;8.12363;84.8963;65.6803;9.33864;824.87;595.69;41.1417
08:00;2.65839;22.7833;8.90995;90.471;68.0467;8.59183;793.46;630.758;35.9729
09:00;2.10388;22.1701;12.596;74.4326;58.3116;9.71967;662.611;652.528;37.0856
10:00;1.80479;23.058;23.3826;68.1178;52.9682;15.0468;666.977;671.325;46.1432
11:00;1.02353;18.7086;16.7495;45.2198;34.8791;9.06534;519.685;661.946;32.6236
12:00;0.60304;17.0762;18.9569;23.3181;17.2661;6.70366;340.528;631.656;27.3697
13:00;0.54279;18.7012;19.738;25.4226;18.3546;7.14912;355.974;601.819;29.6749
14:00;0.503285;30.0798;44.9418;29.2281;20.8684;10.6445;330.554;561.832;46.4094
15:00;0.549645;19.2767;22.0741;27.1406;19.5063;6.42863;341.845;501.454;29.1291
16:00;0.521865;15.2657;12.903;23.2974;16.5326;5.03823;366.98;448.144;22.9953
17:00;0.60755;16.0889;12.0234;19.8274;14.7628;5.17436;407.492;416.254;24.0246
18:00;0.753665;14.4873;11.7512;21.8587;16.845;4.7774;415.508;384.821;21.8098
19:00;0.846385;23.9385;15.6688;23.4033;17.6714;7.65935;440.682;374.945;35.6881
20:00;1.33307;28.9299;16.6785;26.5943;19.3184;6.78368;498.644;394.71;39.3292
21:00;1.43806;25.6863;11.9569;30.2629;21.0693;4.65893;559.787;420.186;32.8308
22:00;1.86666;27.7672;12.2047;33.6511;24.8777;4.08947;592.892;452.979;34.0386
23:00;2.25721;22.4002;10.9619;32.9059;26.0006;2.39909;605.581;485.946;26.0625
00:00;1.06015;15.2062;9.72587;24.9814;20.1843;1.7174;508;503.573;17.8414
01:00;0.88138;11.6119;10.3088;20.7144;16.9371;1.20439;468.81;511.238;13.459
