CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;24;2;35;24;4;350;31
01:00;27;2;35;25;4;350;32
02:00;15;2;13;6;2;240;18
03:00;19;2;16;10;2;260;22
04:00;24;2;27;20;4;310;30
05:00;25;2;34;24;5;330;31
06:00;26;3;34;25;8;310;38
07:00;26;3;36;25;13;330;46
08:00;24;4;34;22;11;290;41
09:00;23;8;20;11;8;270;35
10:00;27;11;19;8;9;310;39
11:00;24;11;21;11;8;360;37
12:00;29;12;23;13;8;330;40
13:00;;;22;13;;;
14:00;38;8;26;15;11;360;55
15:00;29;13;22;11;10;340;43
16:00;22;9;13;6;5;210;29
17:00;28;9;15;7;6;220;37
18:00;26;4;17;9;7;230;36
19:00;29;4;17;9;7;230;38
20:00;40;4;21;11;8;330;51
21:00;38;4;26;17;5;330;45
22:00;38;3;35;24;5;330;46
23:00;32;3;38;27;4;350;38
