CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;10;3;35;25;1;240;11
01:00;14;6;29;21;1;270;16
02:00;14;9;26;18;2;240;17
03:00;11;10;18;14;2;210;13
04:00;4;10;6;5;0;140;4
05:00;7;10;6;5;1;180;8
06:00;9;8;6;5;2;180;11
07:00;13;7;6;5;3;170;18
08:00;14;6;6;5;3;170;17
09:00;15;8;6;5;4;200;20
10:00;16;7;9;5;4;230;24
11:00;19;8;14;6;5;230;27
12:00;14;11;18;7;4;200;20
13:00;16;9;20;8;4;220;23
14:00;17;9;23;11;4;230;23
15:00;18;7;20;9;4;210;24
16:00;19;7;22;11;3;230;23
17:00;18;7;20;10;3;220;22
18:00;18;7;22;14;3;230;23
19:00;21;3;30;21;4;290;27
20:00;24;5;30;22;3;300;30
21:00;20;7;30;21;3;280;24
22:00;17;8;45;33;3;300;21
23:00;13;4;35;26;3;270;17
