CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;23;2;9;3;540;28
01:00;0.4;23;1;12;4;560;30
02:00;0.9;27;10;25;0;450;27
03:00;0.9;22;8;10;0;400;22
04:00;0.5;16;8;20;0;440;17
05:00;0.4;13;7;19;1;440;15
06:00;0.4;29;7;22;7;470;40
07:00;0.4;34;8;19;14;720;56
08:00;;37;15;24;20;620;69
09:00;;36;18;;25;650;75
10:00;;31;24;;22;560;66
11:00;;32;19;24;21;530;64
12:00;;34;19;27;24;;72
13:00;;36;11;24;24;700;74
14:00;;28;9;40;24;630;67
15:00;;30;;21;30;590;76
16:00;;32;5;18;25;780;72
17:00;1.6;40;5;33;30;870;88
18:00;1.9;41;5;33;32;920;91
19:00;2;43;4;32;24;890;80
20:00;3.1;35;3;21;11;750;52
21:00;2;38;1;25;10;720;54
22:00;1;31;3;10;6;660;42
23:00;0.8;24;2;9;6;600;34
