CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;37;5;164;113;46;1890;107
01:00;37;9;220;170;164;3360;288
02:00;31;8;229;173;145;3150;252
03:00;38;9;201;152;85;2700;168
04:00;37;10;141;105;53;2090;118
05:00;35;7;141;94;31;1740;83
06:00;43;6;127;93;104;1910;202
07:00;43;8;160;112;147;2420;268
08:00;37;6;186;112;127;2120;230
09:00;39;6;156;106;126;2140;231
10:00;36;6;133;100;107;2180;199
11:00;39;7;121;91;96;1870;186
12:00;36;6;110;83;52;1530;116
13:00;43;7;136;96;65;1580;142
14:00;44;6;130;90;49;1440;120
15:00;40;5;137;98;31;1360;87
16:00;39;4;139;103;54;1580;122
17:00;37;5;199;125;59;;127
18:00;40;4;203;126;26;1540;79
19:00;47;6;196;124;50;1710;125
20:00;47;5;178;113;55;1690;132
21:00;41;4;174;112;51;1960;118
22:00;40;6;181;113;46;1770;110
23:00;39;5;181;114;48;1770;113
