CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.2;22;5;28;4;370;28
01:00;0.6;16;4;22;2;290;19
02:00;2.4;25;2;43;39;720;86
03:00;2.4;30;3;45;22;570;64
04:00;1.5;30;2;43;21;490;62
05:00;1.2;31;2;43;7;;42
06:00;1.2;35;3;39;25;620;72
07:00;1.2;42;3;50;40;850;102
08:00;1.8;39;4;45;35;790;92
09:00;1.2;30;5;56;20;660;61
10:00;1;24;8;41;12;480;41
11:00;0.5;23;12;38;10;430;39
12:00;0.5;23;20;27;8;420;36
13:00;0.5;22;16;16;7;420;33
14:00;0.5;23;8;10;10;500;38
15:00;0.5;23;6;20;12;450;42
16:00;0.5;24;6;26;14;450;44
17:00;0.5;25;6;28;14;480;46
18:00;0.5;24;8;23;12;450;40
19:00;0.5;29;6;19;11;470;47
20:00;0.5;26;4;20;9;420;39
21:00;0.5;33;5;26;8;490;45
22:00;0.7;39;4;27;11;650;56
23:00;1.2;37;5;17;10;530;52
