CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.5;37;3;32;5;520;44
01:00;4.5;24;3;34;2;400;26
02:00;1;16;5;41;2;390;19
03:00;0.5;22;3;38;3;400;26
04:00;1;29;3;79;3;490;34
05:00;1;47;3;60;26;540;86
06:00;1;52;5;56;53;740;132
07:00;2;60;7;56;37;810;115
08:00;2;67;11;80;31;790;115
09:00;2;62;18;47;26;880;102
10:00;2;47;65;49;14;600;68
11:00;1;25;29;22;6;400;33
12:00;0;29;47;26;7;;39
13:00;0;21;8;22;7;370;31
14:00;0;43;21;16;11;480;60
15:00;0.5;26;22;22;5;330;33
16:00;0;19;11;29;2;270;22
17:00;0;21;6;61;2;290;23
18:00;1;29;4;40;1;300;30
19:00;1;34;6;34;5;440;42
20:00;1;32;6;32;2;370;35
21:00;1;62;5;25;19;560;91
22:00;2;66;4;61;21;650;98
23:00;2;48;3;39;9;590;61
