CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;14.5;70;14;176;109;52;1800;149
01:00;2;61;14;58;38;13;770;80
02:00;2;32;13;36;27;4;490;38
03:00;1.1;59;9;39;28;28;540;101
04:00;1;40;8;33;24;4;540;46
05:00;1;44;8;34;24;13;510;64
06:00;1.4;54;4;32;23;53;740;133
07:00;1.9;84;9;40;29;150;1580;313
08:00;4.5;55;15;55;26;32;830;102
09:00;2.1;56;19;57;28;32;780;104
10:00;1.6;45;17;50;26;23;670;80
11:00;1;41;49;35;18;21;490;72
12:00;1;28;28;27;15;10;420;43
13:00;1;25;20;25;12;10;380;39
14:00;0.5;23;15;25;12;6;370;31
15:00;0.7;21;9;25;13;4;340;27
16:00;0.9;16;8;19;10;3;340;20
17:00;0.5;21;7;32;17;4;430;26
18:00;0.9;26;6;41;22;4;390;31
19:00;1;49;9;74;43;4;580;54
20:00;2.6;72;12;102;67;4;;77
21:00;4.4;62;18;104;63;3;690;66
22:00;4.9;53;19;96;65;3;750;56
23:00;6.6;75;18;192;115;57;1710;163
