CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0;13;4;18;1;520;15
01:00;0;8;4;12;1;530;9
02:00;;45;7;59;18;810;73
03:00;;38;6;48;7;650;48
04:00;;30;8;58;7;660;41
05:00;;33;9;59;15;780;55
06:00;;36;11;58;28;990;78
07:00;1.2;38;12;63;34;1040;89
08:00;2.2;40;14;64;30;1070;86
09:00;2.1;32;10;51;16;820;55
10:00;1.1;29;16;55;12;700;46
11:00;0.6;34;10;26;14;740;55
12:00;0.9;39;8;36;16;850;63
13:00;0.6;35;7;32;12;860;53
14:00;0.5;25;6;18;15;730;48
15:00;0;25;7;10;9;680;39
16:00;0;43;7;26;16;940;66
17:00;0.9;55;9;17;18;;81
18:00;1;52;11;24;11;730;69
19:00;0.6;;;38;;;
20:00;0;23;6;20;3;610;26
21:00;0;35;6;14;5;690;42
22:00;0;41;5;16;6;780;49
23:00;0.5;20;4;33;3;590;25
