CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.6;12;3;22;1;320;12
01:00;0.7;30;4;22;6;530;38
02:00;0.6;12;4;;1;210;13
03:00;0.6;13;3;;1;180;13
04:00;0.6;8;3;;1;170;8
05:00;0.6;8;4;;1;190;8
06:00;0.6;10;4;;1;180;10
07:00;0.6;7;2;;1;190;7
08:00;0.6;8;2;;1;310;9
09:00;0.6;10;2;;2;310;12
10:00;0.6;21;2;;4;470;27
11:00;0.6;20;2;;3;360;24
12:00;0.6;21;3;;5;490;29
13:00;0.6;12;3;;3;320;17
14:00;0.6;10;3;;3;330;14
15:00;0.6;6;3;;1;170;8
16:00;0.6;9;3;;2;130;11
17:00;0.6;7;3;;1;160;8
18:00;0.6;8;3;;1;;10
19:00;0.6;9;3;;1;220;11
20:00;0.6;16;3;;1;320;16
21:00;0.6;24;4;;1;370;24
22:00;0.6;23;5;;1;370;23
23:00;0.6;16;3;;1;360;17
