CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;22;19;81;57;2;570;24
01:00;24;13;91;57;2;620;26
02:00;35;19;107;68;2;;37
03:00;42;21;117;76;2;1260;45
04:00;36;17;114;78;2;1010;39
05:00;32;14;123;83;2;960;35
06:00;29;11;91;66;3;710;32
07:00;45;9;111;79;7;890;55
08:00;52;15;131;81;13;1060;71
09:00;37;17;105;67;9;1010;52
10:00;26;18;88;54;7;660;37
11:00;20;24;68;38;5;470;28
12:00;14;21;56;28;4;370;19
13:00;17;22;51;28;4;290;24
14:00;15;21;49;28;3;300;20
15:00;14;18;46;26;2;320;17
16:00;15;15;48;26;2;290;17
17:00;17;17;55;27;1;320;20
18:00;20;20;50;27;1;380;22
19:00;20;13;67;36;1;350;21
20:00;24;12;74;49;1;370;26
21:00;36;26;126;63;2;760;38
22:00;44;30;118;70;2;1030;47
23:00;26;22;94;63;2;730;28
