CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;7.9;63;30;133;102;13;1250;82
01:00;5.1;36;32;114;86;3;840;39
02:00;5.4;33;33;99;76;2;760;35
03:00;5;33;32;100;78;4;810;37
04:00;5.1;34;33;96;74;3;;39
05:00;4.9;39;32;82;61;4;680;46
06:00;4.4;44;31;73;54;14;750;65
07:00;4.2;55;31;73;55;26;900;94
08:00;4.5;58;35;71;52;36;980;113
09:00;4.8;56;43;76;56;39;930;116
10:00;4.6;52;49;79;56;36;900;106
11:00;4.5;47;46;85;61;30;910;93
12:00;4.8;46;46;78;57;25;880;84
13:00;4.7;47;41;81;59;23;860;82
14:00;4.7;51;37;73;54;28;860;92
15:00;4.5;58;29;64;47;32;820;107
16:00;4.8;53;21;40;28;24;790;90
17:00;4.2;81;20;65;47;46;1080;151
18:00;5.2;67;17;54;40;18;930;94
19:00;4;66;15;51;39;18;730;93
20:00;5.2;71;21;97;74;25;1010;109
21:00;7.1;66;26;113;86;17;1020;91
22:00;7;67;26;108;81;19;1170;96
23:00;6.9;67;29;119;89;22;1080;100
