CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;20;5;28;2;400;21
01:00;3.2;42;11;81;9;920;55
02:00;2.1;35;16;57;2;870;37
03:00;2.1;38;16;76;7;960;47
04:00;2.1;34;18;81;5;950;41
05:00;2.1;33;23;75;5;940;40
06:00;2.1;41;21;79;25;1130;77
07:00;2.1;50;17;66;56;1150;135
08:00;1.6;48;13;57;47;1120;119
09:00;1.6;38;11;42;23;770;73
10:00;0.4;28;12;41;19;630;56
11:00;0.4;20;12;28;13;510;38
12:00;0.4;19;12;18;13;530;40
13:00;0.4;;;9;;;
14:00;0.4;31;10;11;16;570;55
15:00;0.4;38;9;22;19;690;66
16:00;0.4;40;8;30;18;740;66
17:00;0.4;44;7;20;22;820;77
18:00;0.4;34;6;19;13;;53
19:00;0.4;39;8;18;14;840;60
20:00;0.8;43;9;39;17;880;68
21:00;2.1;51;9;35;49;1170;125
22:00;3.2;35;11;57;9;890;48
23:00;1.2;29;7;45;7;700;39
