CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36.2;45;5;222;4;2040;51
01:00;23.5;33;5;173;5;1260;40
02:00;3.1;37;3;81;25;1070;74
03:00;2.8;33;3;79;17;1130;58
04:00;3;23;2;58;26;1120;62
05:00;3.1;17;3;64;39;1140;76
06:00;3.1;34;3;75;31;1050;82
07:00;2.3;30;2;74;13;870;50
08:00;1.2;21;2;63;7;730;32
09:00;0.7;17;6;47;5;570;24
10:00;0;10;14;50;4;580;16
11:00;0;8;17;43;3;500;12
12:00;0;7;14;49;3;520;11
13:00;0;7;13;33;3;440;11
14:00;0;12;14;40;4;;19
15:00;0;12;10;48;4;550;18
16:00;0;9;13;57;3;640;14
17:00;0;19;18;41;3;640;24
18:00;0;15;10;50;3;740;19
19:00;0;18;7;53;3;780;22
20:00;0.9;22;5;67;3;900;26
21:00;1;17;5;84;3;850;21
22:00;0.7;16;4;83;2;830;20
23:00;1.8;29;4;124;3;1790;33
