CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;47;29;330;255;83;3100;174
01:00;;;360;281;;;
02:00;67;51;382;301;146;3950;291
03:00;66;51;359;283;144;3720;287
04:00;67;59;335;264;144;3850;286
05:00;60;43;283;223;117;3320;238
06:00;55;38;243;192;97;2870;203
07:00;52;36;211;167;97;2570;201
08:00;58;42;224;178;113;;231
09:00;61;47;249;198;127;3200;256
10:00;70;49;250;198;133;3300;274
11:00;73;42;238;186;115;2570;250
12:00;80;40;262;192;94;2690;224
13:00;81;39;249;182;67;2510;184
14:00;50;32;171;121;22;1620;84
15:00;41;25;136;100;8;1200;54
16:00;59;18;146;107;21;1330;92
17:00;66;14;176;130;58;1750;156
18:00;60;14;260;191;74;2330;173
19:00;67;23;321;241;154;3140;302
20:00;62;29;368;278;151;3800;293
21:00;57;32;349;264;124;3640;247
22:00;57;34;322;247;106;3450;219
23:00;55;31;321;247;126;3270;249
