CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.2;74;7;152;43;1350;139
01:00;11.2;71;21;186;6;1550;80
02:00;9.5;49;7;138;9;880;62
03:00;6;49;4;137;19;980;77
04:00;8.5;48;6;130;16;900;71
05:00;4;43;5;115;22;830;75
06:00;3.3;44;4;126;72;1070;154
07:00;3.5;42;5;121;70;1070;148
08:00;3.5;51;7;126;111;1370;220
09:00;4.3;57;15;184;77;1090;174
10:00;11.4;61;17;253;48;1230;133
11:00;17.2;49;18;236;26;1160;87
12:00;11.5;19;10;141;4;460;23
13:00;0.4;18;10;87;4;450;23
14:00;0.4;14;7;46;3;400;17
15:00;0.4;13;6;44;2;;16
16:00;0.4;20;6;31;2;310;23
17:00;0.4;19;5;38;2;320;22
18:00;0.4;19;5;40;2;280;22
19:00;0.4;26;5;37;2;280;28
20:00;0.4;56;7;51;2;460;58
21:00;0.8;47;14;71;1;610;48
22:00;8.6;39;10;114;2;610;41
23:00;6.4;69;7;115;24;1060;106
