CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;14;15;47;1;450;16
01:00;20;44;17;268;185;3780;328
02:00;18.7;37;16;277;176;3400;307
03:00;17.1;34;19;280;162;3670;283
04:00;18.6;34;20;303;162;3500;282
05:00;18.2;34;19;287;125;2810;226
06:00;14.4;39;27;223;45;1380;108
07:00;7.4;34;21;134;8;620;48
08:00;4;33;14;95;15;570;58
09:00;4;30;11;86;12;370;50
10:00;2.2;32;36;51;9;280;46
11:00;1;25;24;37;7;340;36
12:00;1;17;25;28;6;240;28
13:00;1;11;13;13;4;230;17
14:00;0.4;11;6;16;3;200;17
15:00;0.4;12;13;13;3;380;18
16:00;0.4;17;18;27;5;380;26
17:00;0.8;17;4;21;5;490;26
18:00;1;15;8;21;5;390;24
19:00;0.5;17;;28;3;410;22
20:00;1;22;3;22;5;560;30
21:00;1;24;10;29;5;510;32
22:00;1;18;13;26;3;;23
23:00;0.4;15;11;21;1;390;18
