CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;27;3;32;25;6;370;35
01:00;29;3;40;23;6;370;37
02:00;22;5;;;6;320;30
03:00;25;7;;;6;320;33
04:00;24;6;;;5;300;32
05:00;28;4;;;6;320;37
06:00;34;4;;;14;400;55
07:00;47;3;;;27;510;88
08:00;58;3;;;43;540;124
09:00;53;2;;;41;480;115
10:00;45;3;;;36;350;100
11:00;22;3;;;14;210;43
12:00;19;3;;;10;200;34
13:00;19;2;;;10;190;33
14:00;19;2;;;6;180;29
15:00;30;1;24;13;12;310;47
16:00;12;1;;;5;300;18
17:00;17;3;29;20;5;160;26
18:00;16;2;28;20;5;140;23
19:00;17;2;19;13;4;260;23
20:00;40;3;37;12;11;420;57
21:00;42;3;44;28;10;460;57
22:00;48;3;42;21;13;530;68
23:00;53;4;44;32;14;500;75
