CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.8;53;17;116;4;1400;58
01:00;12.1;72;28;328;8;2040;83
02:00;3.3;49;18;156;3;1120;54
03:00;2.8;69;22;163;30;1220;115
04:00;5.7;36;18;158;4;1000;42
05:00;0.8;61;26;158;16;2640;84
06:00;2.1;65;18;143;21;1640;96
07:00;2.5;53;20;129;12;1520;71
08:00;0.8;52;21;169;14;1820;72
09:00;0.8;56;30;157;21;1270;87
10:00;2.9;58;39;177;29;1530;102
11:00;4.7;54;41;171;28;1470;96
12:00;6;40;29;;13;990;59
13:00;3;12;10;36;2;320;15
14:00;0.4;11;7;44;1;310;12
15:00;0.4;18;4;40;3;330;23
16:00;0.4;13;3;45;2;310;15
17:00;0.4;12;3;48;1;;13
18:00;0.4;14;3;41;1;340;15
19:00;0.4;19;4;39;1;380;20
20:00;0.4;20;6;57;1;390;20
21:00;0.4;22;7;58;1;450;23
22:00;0.4;20;8;68;1;420;20
23:00;0.4;18;7;54;1;480;18
