CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.7;37;19;41;35;4;470;43
01:00;1;15;4;25;21;3;330;19
02:00;1;16;6;27;23;2;360;20
03:00;1;21;14;34;28;2;460;24
04:00;1;24;23;38;32;2;430;27
05:00;1;23;16;40;33;3;460;29
06:00;1.4;30;12;35;29;14;570;51
07:00;2;43;16;22;18;21;530;74
08:00;1.5;60;11;26;22;48;620;134
09:00;2;;;29;23;;;
10:00;1.5;41;12;33;27;31;520;89
11:00;2;54;14;34;28;47;520;126
12:00;2;52;14;40;33;45;530;121
13:00;2;45;14;38;32;35;620;99
14:00;2.4;39;14;30;25;27;440;80
15:00;1.3;43;12;35;29;25;500;80
16:00;1.9;48;13;43;35;35;;101
17:00;2.4;67;17;66;51;64;1000;165
18:00;4.2;70;24;70;56;62;1080;165
19:00;5.5;69;23;61;50;70;1100;176
20:00;5;63;22;59;49;32;980;112
21:00;4.5;59;21;70;59;27;990;101
22:00;5;53;23;71;59;18;940;80
23:00;4.2;46;24;58;49;11;820;63
