CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.9;32;3;25;1;360;34
01:00;0;22;2;33;1;330;24
02:00;3.3;24;3;57;32;880;72
03:00;3.1;22;2;35;33;860;72
04:00;2.7;15;2;47;36;820;69
05:00;2.2;18;1;61;23;720;53
06:00;2.2;14;3;44;35;690;67
07:00;2.2;23;2;52;20;560;52
08:00;1.4;17;3;28;6;380;27
09:00;0.9;15;7;31;6;350;24
10:00;0;15;9;26;4;320;20
11:00;0;14;10;17;4;290;19
12:00;0;12;10;16;3;280;16
13:00;0;8;6;9;2;250;11
14:00;0;9;6;6;2;230;12
15:00;0;12;7;16;2;250;14
16:00;0;11;9;19;1;280;12
17:00;0;14;8;15;2;310;17
18:00;0;18;5;17;4;350;24
19:00;0;39;5;14;4;470;45
20:00;0.6;52;4;17;6;580;61
21:00;0.8;56;5;16;6;670;64
22:00;1.1;44;4;30;11;650;61
23:00;1.1;37;2;29;3;;42
