CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5.5;32;7;45;94;930;176
01:00;2;26;7;45;54;650;109
02:00;1.5;18;3;45;17;410;45
03:00;1;17;2;45;15;340;41
04:00;1;15;2;45;12;220;35
05:00;1;15;2;45;18;290;43
06:00;1;17;3;45;53;420;98
07:00;1.5;19;3;45;73;420;131
08:00;1;30;3;45;60;490;123
09:00;1;42;3;45;36;480;98
10:00;1;48;2;45;39;550;108
11:00;1;48;1;45;26;540;88
12:00;0.7;45;5;45;20;400;77
13:00;0.4;34;4;45;13;420;54
14:00;0.4;28;5;45;9;330;42
15:00;0.4;21;3;45;7;350;33
16:00;0.4;24;2;45;9;400;39
17:00;0.4;28;2;45;11;410;45
18:00;0.7;37;2;45;9;380;51
19:00;0.4;37;2;45;7;360;48
20:00;1.6;29;4;45;0;610;30
21:00;7.5;61;5;45;70;920;169
22:00;4.5;54;6;45;119;;237
23:00;7;48;7;45;142;1270;266
