CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.8;29;16;62;36;2;860;31
01:00;3.4;27;15;45;26;2;680;30
02:00;1.6;16;;42;24;2;780;19
03:00;2.2;12;;34;21;2;350;15
04:00;2.9;11;;33;19;1;310;13
05:00;0.9;10;;34;21;1;310;12
06:00;1.9;10;;37;22;1;670;12
07:00;1.9;11;;36;21;1;490;13
08:00;0.7;13;;42;24;2;560;16
09:00;0.5;12;;38;23;2;590;15
10:00;1.7;11;;49;27;3;680;16
11:00;0.4;11;;47;25;3;560;15
12:00;0.4;11;;44;23;3;750;15
13:00;1.1;11;;43;21;2;480;14
14:00;1.7;;;49;27;;;
15:00;3.5;9;12;48;26;1;590;11
16:00;0.9;8;8;56;26;1;740;10
17:00;8.3;20;15;58;27;2;580;23
18:00;2.3;30;16;79;44;3;630;34
19:00;3;26;21;97;45;2;800;28
20:00;4;27;23;103;57;1;830;29
21:00;2.6;33;22;72;40;2;1020;36
22:00;4;23;17;56;34;1;650;25
23:00;4.8;15;13;45;26;1;960;17
