CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;17;1;24;11;3;320;22
01:00;23;2;39;19;9;450;36
02:00;14;3;27;17;3;350;18
03:00;13;3;29;18;3;360;16
04:00;15;3;28;19;3;380;20
05:00;13;3;29;19;3;370;17
06:00;21;3;31;18;11;490;38
07:00;33;3;30;17;30;700;78
08:00;32;3;22;12;25;570;71
09:00;26;3;18;9;18;460;53
10:00;22;4;22;10;13;370;41
11:00;19;4;16;6;11;330;35
12:00;18;4;14;5;13;;37
13:00;18;5;14;4;11;170;35
14:00;18;6;15;3;10;180;32
15:00;21;6;15;4;9;150;35
16:00;25;8;12;3;9;180;39
17:00;27;9;10;3;9;130;41
18:00;22;7;8;3;5;170;29
19:00;12;3;8;3;2;180;15
20:00;18;3;16;5;2;290;21
21:00;16;2;23;10;1;200;17
22:00;21;3;20;7;2;190;23
23:00;30;2;25;11;3;400;34
