CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.5;28;4;43;31;8;390;40
01:00;6.3;26;18;95;73;7;;36
02:00;6.7;;17;91;72;;390;
03:00;8.1;;;88;71;;;
04:00;11;20;16;85;68;4;270;26
05:00;5.8;21;15;90;74;5;;29
06:00;5.7;23;11;78;60;7;550;33
07:00;7.8;23;10;;58;7;630;33
08:00;4;22;9;;48;9;500;36
09:00;4.4;23;11;62;44;10;580;37
10:00;4;20;16;58;41;10;460;34
11:00;4.4;18;16;57;42;10;430;34
12:00;5.5;21;18;60;44;10;450;36
13:00;4.3;;15;53;40;;260;
14:00;6.3;;13;70;53;;320;
15:00;10.6;;13;98;77;;540;
16:00;12.8;;12;52;39;;330;
17:00;;;9;44;32;;;
18:00;5.4;;8;101;47;;450;
19:00;3.4;;8;;51;;450;
20:00;3.8;;6;;51;;460;
21:00;4.5;;4;;52;;520;
22:00;7.5;;5;;39;;520;
23:00;6.8;27;4;49;34;6;480;37
