CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;2.6509;38.8137;3.91862;44.8305;31.2815;71.8466;823.49;558.502;148.5
01:00;2.1138;30.4337;3.30534;40.7096;29.9692;56.8272;891.16;626.43;117.2
02:00;2.68121;25.3797;3.83882;45.1661;30.096;58.0571;1014.74;711.091;114.2
03:00;1.67302;21.3985;3.39992;41.4904;28.486;41.0256;776.809;764.536;84
04:00;1.6925;22.8965;3.62307;41.5779;28.4061;40.5756;709.582;789.747;84.9
05:00;1.75013;17.911;3.71026;42.2354;27.9113;43.4479;718.1;791.456;84.2
06:00;2.15763;17.5789;3.22998;49.1794;30.6001;70.0426;820.853;801.238;124.6
07:00;2.71936;36.9055;3.22259;49.7326;27.9204;49.3867;697.757;806.561;112.4
08:00;1.28094;56.408;3.72873;46.9868;18.0497;29.7396;614.46;780.433;102.019
09:00;0.713528;45.5416;3.49228;35.1519;12.5734;19.5485;516.399;733.588;75.5417
10:00;1.11291;33.8814;11.2905;25.6858;9.9368;10.2722;378;653.995;49.6381
11:00;0.812562;28.712;7.05964;21.5198;9.148;9.14674;337.009;599.02;42.7481
12:00;0.527637;24.7202;5.09641;20.0122;8.29053;7.5447;342.902;553.185;36.2891
13:00;0.353111;19.19;6.32518;18.8897;6.88191;5.70745;286.328;499.213;27.9378
14:00;0.420487;24.7819;15.3913;19.5219;7.25497;6.47609;333.666;438.315;34.7066
15:00;0.431039;35.6535;12.4927;19.815;7.83957;9.41831;366.454;396.902;50.1015
16:00;0.548743;30.7169;6.45301;19.0149;8.00547;7.8419;367.46;366.027;42.7529
17:00;0.459451;36.7599;5.36832;24.5883;8.56362;9.38298;394.543;350.795;51.1531
18:00;0.679435;32.3722;4.70554;22.014;8.23413;7.13596;374.159;350.315;43.3183
19:00;0.60313;28.1583;4.54889;21.5196;7.69945;5.71542;350.652;352.021;36.9267
20:00;0.816711;46.3206;4.44841;26.3908;8.87622;5.33508;453.046;365.788;54.5104
21:00;1.80939;74.8057;3.65262;35.215;12.8112;5.58102;541.356;397.667;83.3728
22:00;1.88407;38.9125;3.87207;91.1416;47.612;3.55083;820.166;458.479;44.3502
23:00;2.16088;52.6404;1.19212;59.9502;28.0934;18.8314;787.534;511.114;81.5299
00:00;1.62918;72.2205;3.33268;43.7256;20.8937;15.9682;754.418;559.484;96.7176
