CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;21.7;31;5;278;144;3770;253
01:00;22.4;37;7;147;152;;271
02:00;17.2;39;7;108;195;3250;338
03:00;18.4;33;5;104;166;2900;287
04:00;17.5;36;6;121;202;3030;346
05:00;17.6;38;7;115;198;3010;341
06:00;17;36;6;109;203;2830;346
07:00;16.1;32;7;117;180;2420;308
08:00;14;36;6;96;197;2440;338
09:00;14.3;45;7;115;231;2680;398
10:00;15.1;41;6;162;239;2860;408
11:00;22.5;46;6;180;221;3070;383
12:00;24.6;54;7;179;143;2500;274
13:00;20.7;53;6;179;66;1480;155
14:00;11.5;48;4;107;38;1160;106
15:00;7.8;56;6;109;189;2660;344
16:00;11.3;46;6;196;178;2260;319
17:00;10.7;46;7;212;256;2590;438
18:00;15.4;39;8;274;319;4130;526
19:00;20.7;35;8;322;291;4360;481
20:00;22.2;37;8;338;200;3510;343
21:00;21.3;31;8;321;186;3860;316
22:00;27.5;27;6;353;181;4010;304
23:00;26;38;6;315;153;3820;273
