CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;21;30;93;54;1;1040;21
01:00;23;19;119;77;1;450;25
02:00;26;20;117;77;1;470;27
03:00;24;18;115;76;1;460;25
04:00;23;17;112;74;1;460;24
05:00;21;15;116;77;1;470;23
06:00;21;13;118;77;1;480;23
07:00;23;12;119;78;2;480;25
08:00;25;11;125;82;2;500;28
09:00;25;13;119;78;4;500;31
10:00;20;14;120;77;4;470;27
11:00;;16;117;76;;470;
12:00;;14;111;72;;480;
13:00;;16;86;56;;470;
14:00;;20;61;39;;430;
15:00;;18;63;40;;440;
16:00;;15;77;48;;510;
17:00;;18;86;53;;670;
18:00;;30;109;68;;790;
19:00;;28;95;59;;620;
20:00;;23;81;50;;590;
21:00;;24;76;47;;750;
22:00;;25;84;52;;1020;
23:00;26;24;86;52;1;1010;27
