CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;19;5;16;12;280;35
01:00;0.5;12;4;11;3;310;17
02:00;0.5;21;4;16;1;300;22
03:00;0.5;18;5;17;1;260;19
04:00;0.5;21;6;20;1;290;21
05:00;0.9;19;7;18;3;;24
06:00;0.9;28;7;21;7;350;38
07:00;0.5;38;9;19;22;500;70
08:00;1.2;39;10;20;39;510;97
09:00;1.2;29;9;24;18;450;55
10:00;1.2;22;9;20;12;370;39
11:00;0.5;22;8;31;9;370;36
12:00;0.5;21;7;31;10;400;35
13:00;;;;;;;
14:00;;;;;;;
15:00;;;;;;;
16:00;;;;;;;
17:00;;;;;;;
18:00;;;;;;;
19:00;;;;11;;;
20:00;0.9;28;4;13;15;290;46
21:00;0.5;23;4;9;10;350;37
22:00;0.5;23;4;7;7;340;33
23:00;0.5;23;6;19;7;330;33
