CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;11;35;9;100;80;39;910;94
01:00;1.4;7;4;21;17;1;170;8
02:00;1.4;7;6;19;15;1;180;8
03:00;1.4;6;5;18;14;0;140;7
04:00;1.4;7;5;19;16;1;180;8
05:00;1.4;7;5;19;16;0;170;8
06:00;1.4;26;4;20;16;10;360;40
07:00;1.4;54;4;31;24;126;820;246
08:00;1.4;51;4;34;25;139;730;264
09:00;2.9;42;4;47;36;79;470;163
10:00;2.9;35;8;37;28;32;320;84
11:00;2.9;25;8;29;23;9;280;39
12:00;2.9;43;11;48;31;25;320;80
13:00;2.9;46;11;61;24;27;320;87
14:00;2.9;50;15;62;25;30;280;95
15:00;2.9;64;35;79;30;53;340;144
16:00;2.9;56;23;87;42;29;360;100
17:00;2.9;55;10;104;51;83;520;182
18:00;3.9;53;8;139;91;75;830;168
19:00;5.5;55;7;124;86;133;1010;257
20:00;7;59;11;148;113;139;1450;270
21:00;9.1;46;8;159;123;87;1260;179
22:00;11;43;10;111;87;55;1000;125
23:00;11;43;14;101;80;39;910;101
