CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;7.4;50;23;152;57;1430;137
01:00;0.4;22;24;36;1;360;23
02:00;0.4;22;20;35;2;420;23
03:00;0.4;19;20;16;1;370;20
04:00;0.4;19;19;10;1;320;19
05:00;0.4;19;16;16;1;350;19
06:00;0.4;26;16;17;8;480;37
07:00;0.4;35;14;18;21;710;66
08:00;0.9;44;15;51;30;860;89
09:00;2;41;21;49;24;730;77
10:00;0.4;36;24;42;19;680;63
11:00;0.4;31;23;40;14;520;52
12:00;0.4;28;23;49;14;540;47
13:00;;26;17;31;11;670;43
14:00;;32;17;23;14;610;52
15:00;;44;43;25;29;570;87
16:00;;46;36;29;26;650;85
17:00;;49;29;42;28;750;91
18:00;2.1;59;27;49;41;940;121
19:00;3.5;61;24;102;61;1230;153
20:00;5.3;56;19;152;53;1280;136
21:00;6.6;53;19;132;84;1400;180
22:00;7.6;53;21;176;83;1660;179
23:00;9;51;22;159;60;1320;142
