CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;17;13;14;2;430;20
01:00;1.4;23;18;40;2;390;25
02:00;1;18;18;41;2;400;21
03:00;0.9;10;14;30;1;230;12
04:00;0.5;15;20;15;2;;17
05:00;0.7;23;39;40;3;340;28
06:00;1;22;30;46;5;420;30
07:00;1;22;23;40;6;430;30
08:00;1;22;21;56;6;390;31
09:00;1;28;29;53;10;460;44
10:00;1;30;25;54;14;620;51
11:00;1.6;27;20;45;15;590;50
12:00;2;27;19;60;13;660;47
13:00;2;28;21;39;15;640;50
14:00;2;29;21;39;12;680;49
15:00;2.1;39;27;42;16;700;64
16:00;3;41;30;61;16;690;64
17:00;3;41;30;65;12;790;60
18:00;3;32;24;73;10;710;47
19:00;2.3;21;12;52;6;550;31
20:00;1;20;6;33;5;520;29
21:00;1;19;7;19;7;500;30
22:00;1;19;8;19;6;550;28
23:00;1;19;12;20;4;480;25
