CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;17;9;46;35;1;430;18
01:00;15;17;44;31;1;420;17
02:00;32;19;84;50;2;530;35
03:00;25;19;75;47;1;580;27
04:00;60;26;102;48;9;1160;74
05:00;85;28;136;60;29;1010;130
06:00;48;27;72;38;3;860;54
07:00;37;13;54;26;5;570;45
08:00;50;20;91;42;8;690;62
09:00;46;22;112;45;12;950;64
10:00;41;21;120;52;12;760;58
11:00;43;22;78;39;10;1130;57
12:00;27;25;60;33;5;1010;35
13:00;26;30;64;32;4;930;33
14:00;30;27;71;35;4;750;36
15:00;16;19;38;20;1;350;19
16:00;24;21;46;26;2;370;27
17:00;12;10;28;17;1;320;13
18:00;15;11;28;18;1;370;17
19:00;12;12;30;21;1;360;13
20:00;12;13;29;21;1;360;13
21:00;11;13;29;21;1;350;12
22:00;10;12;24;18;1;350;11
23:00;10;9;25;18;1;360;12
