CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.2;30;15;82;53;3;640;35
01:00;0.3;8;9;16;12;1;210;9
02:00;0.3;8;9;18;13;0;190;8
03:00;0.3;8;9;16;12;0;190;8
04:00;0.3;8;9;18;13;0;190;9
05:00;0.6;10;9;18;12;1;220;12
06:00;1.8;19;11;22;14;6;290;27
07:00;0.8;30;13;26;15;14;380;51
08:00;0.3;40;15;31;19;24;440;76
09:00;0.6;39;16;34;20;20;370;69
10:00;1;40;16;40;23;20;340;69
11:00;1.2;32;15;34;21;14;280;52
12:00;1.2;29;13;33;19;11;240;46
13:00;1.4;27;11;31;18;12;250;44
14:00;0.5;29;9;30;17;12;250;46
15:00;0.9;23;13;29;19;4;220;28
16:00;1;30;11;44;26;3;290;33
17:00;1.4;32;15;64;38;2;400;35
18:00;1.4;42;17;71;46;5;440;50
19:00;1.4;29;16;56;39;2;390;32
20:00;2.2;37;23;67;46;5;490;45
21:00;2.9;36;29;80;56;12;570;54
22:00;4.8;40;24;89;63;6;590;50
23:00;6.2;37;21;92;61;5;580;45
