CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;2.52882;52.5374;4.06873;103.298;78.0922;16.2962;911.247;534.884;77.5339
00:00;2.84747;55.0753;12.0628;91.7082;71.0953;7.64653;851.136;602.018;66.8089
01:00;2.85201;36.0158;11.2441;77.0336;62.1632;3.73401;695.693;650.594;41.7484
02:00;2.71933;29.0744;8.55378;64.5983;52.821;3.15664;601.179;675.501;33.9148
03:00;2.60933;24.8159;7.52229;63.8732;52.5961;2.59861;608.981;688.745;28.8013
04:00;2.52995;25.6183;8.48433;70.7411;58.4273;3.44345;709.66;710.913;30.8
05:00;2.43583;27.3123;7.60505;53.5375;45.1222;4.40052;619.634;716.642;34
06:00;2.17615;36.9469;6.31643;34.263;28.8028;22.5659;614.207;701.467;71.4
07:00;2.06275;48.9903;5.66916;41.0388;34.4263;29.9044;720.659;677.644;94.7
08:00;2.44604;54.4934;7.41663;67.2149;56.3063;47.9662;990.959;695.122;127.8
09:00;2.73634;53.149;12.8992;92.7306;75.8355;60.75;1086.47;743.969;146
10:00;3.16726;48.4653;19.6216;99.2169;81.0304;46.0219;1038.37;798.617;118.8
11:00;2.91665;30.058;14.9164;48.8264;38.9671;19.0711;554.265;791.778;59.3
12:00;2.49367;20.84;4.15592;33.3165;21.2045;7.49274;398;752.82;32.3
13:00;2.00038;37.2652;5.11869;36.2634;25.7855;19.9679;442.24;730.646;67.9
14:00;1.60121;36.3667;5.87309;28.4299;23.1511;15.7891;484.456;714.427;60.5
15:00;1.71347;41.0572;4.97608;28.5989;23.0321;20.6829;538.033;691.599;72.7
16:00;1.82234;59.142;8.93874;39.2745;30.6525;32.3742;715.061;657.112;108.6
17:00;1.99471;65.2524;12.2682;50.3268;41.0183;39.5652;750.186;615.076;125.8
18:00;2.45057;67.5518;21.7865;100.369;83.2286;38.8406;1020.19;612.804;126.9
19:00;3.06974;67.3036;24.8899;110.177;90.2727;39.1724;1137.63;685.724;127.2
20:00;3.76828;65.7886;23.1143;106.337;86.6341;41.9931;1090.59;772.298;130
21:00;3.84426;46.7941;15.4306;81.9495;67.6983;17.9222;829.438;820.698;74.1
22:00;3.70818;29.3932;10.1986;67.9702;57.2753;4.35376;644.572;840.712;36.1
23:00;3.64354;31.7154;9.91408;77.114;64.3226;11.5077;736.49;865.52;49.3
00:00;3.94859;40.3622;13.4024;115.15;95.5917;12.7831;1021.62;903.84;60
