CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.9;57;4;59;32;1000;106
01:00;3.2;43;3;82;28;820;87
02:00;2;44;4;52;16;730;69
03:00;2;45;3;39;4;500;52
04:00;1.1;37;3;44;2;420;41
05:00;1;36;4;32;7;460;46
06:00;1;42;2;36;24;580;79
07:00;1.4;38;3;54;32;700;87
08:00;2;46;3;55;30;790;91
09:00;2;45;3;60;23;820;81
10:00;2;38;4;49;15;690;61
11:00;2;32;3;33;11;630;49
12:00;1.1;13;4;25;3;370;18
13:00;0.5;8;3;16;2;330;11
14:00;0.4;10;2;11;3;360;15
15:00;0.4;5;2;8;2;320;7
16:00;0.4;3;1;7;1;320;4
17:00;0.4;6;3;6;1;320;7
18:00;0.4;7;3;5;1;430;9
19:00;0.4;10;3;12;1;320;11
20:00;0.4;31;3;24;1;410;34
21:00;0.4;24;3;25;1;480;24
22:00;0.6;41;3;46;4;550;47
23:00;1;48;3;50;25;750;86
