CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.3;25;8;31;2;470;27
01:00;2.3;39;26;65;5;560;45
02:00;2.6;33;22;49;1;530;34
03:00;3.1;31;21;44;2;;34
04:00;2.3;28;22;60;1;470;29
05:00;1.4;28;18;50;7;530;38
06:00;1.1;28;15;36;11;670;44
07:00;2.1;34;15;44;19;720;62
08:00;2.3;26;17;62;15;660;49
09:00;1.4;25;20;39;15;620;48
10:00;1.5;26;21;37;13;540;45
11:00;2.3;26;21;33;12;600;45
12:00;2.3;28;24;34;10;530;43
13:00;2.3;25;21;32;9;490;38
14:00;1.4;19;12;41;7;370;29
15:00;1.1;19;7;41;5;400;26
16:00;1.1;23;8;23;7;430;33
17:00;1.1;28;10;36;6;480;38
18:00;1.5;29;8;19;7;470;41
19:00;2.3;34;10;28;7;540;44
20:00;2.3;31;9;38;5;510;38
21:00;2.3;30;7;29;8;580;42
22:00;2.3;31;6;26;6;590;40
23:00;2.3;32;7;22;4;580;37
